騎手名,コース,1着,2着,3着,4着以下,単勝回収率,複勝回収率
西村淳,東京芝2400m,0,1,0,4,0.0,2.1
西村淳,東京芝3400m,1,0,0,1,1.85,0.8
西村淳,福島ダート1150m,3,3,5,40,0.36,0.57
西村淳,福島ダート1700m,11,10,6,83,0.73,0.62
西村淳,福島ダート2400m,0,1,1,1,0.0,2.23
西村淳,福島芝1200m,10,7,7,54,1.07,0.86
西村淳,福島芝1800m,9,5,3,36,0.77,1.15
西村淳,福島芝2000m,4,5,2,40,1.28,0.61
西村淳,福島芝2600m,1,1,2,15,0.14,0.44
西村淳,阪神ダート1200m,4,6,4,62,0.62,0.61
西村淳,阪神ダート1400m,3,3,6,97,0.1,0.35
西村淳,阪神ダート1800m,7,6,10,115,0.28,0.48
西村淳,阪神ダート2000m,2,4,1,26,1.4,0.89
西村淳,阪神芝1200m,2,0,3,30,0.24,0.23
西村淳,阪神芝1400m,1,3,4,51,0.03,0.88
西村淳,阪神芝1600m,4,6,7,58,1.51,1.11
西村淳,阪神芝1800m,5,3,3,44,1.74,0.69
西村淳,阪神芝2000m,3,4,6,56,0.19,0.46
西村淳,阪神芝2200m,0,0,2,10,0.0,0.31
西村淳,阪神芝2400m,1,4,0,16,0.08,0.51
西村淳,阪神芝2600m,0,0,1,1,0.0,1.7
西村淳,阪神芝3000m,0,0,0,1,0.0,0.0
小林美,中京ダート1200m,0,0,0,1,0.0,0.0
小林美,中京ダート1400m,0,0,0,3,0.0,0.0
小林美,中京ダート1800m,0,0,0,4,0.0,0.0
小林美,中京ダート1900m,0,0,0,1,0.0,0.0
小林美,中京芝1400m,0,0,0,2,0.0,0.0
小林美,中京芝1600m,0,0,0,1,0.0,0.0
小林美,中京芝2000m,0,0,0,1,0.0,0.0
小林美,中京芝2200m,0,0,0,2,0.0,0.0
小林美,中山ダート1200m,3,4,6,64,0.18,1.23
小林美,中山ダート1800m,1,0,2,37,0.18,0.19
小林美,中山ダート2400m,0,0,0,2,0.0,0.0
小林美,中山ダート2500m,0,0,0,1,0.0,0.0
小林美,中山芝1200m,0,4,1,14,0.0,1.41
小林美,中山芝1600m,0,1,0,18,0.0,0.22
小林美,中山芝1800m,0,0,0,3,0.0,0.0
小林美,中山芝2000m,0,0,1,5,0.0,0.25
小林美,中山芝2500m,0,0,0,1,0.0,0.0
小林美,京都ダート1400m,0,0,0,1,0.0,0.0
小林美,京都ダート1800m,0,0,1,0,0.0,5.2
小林美,京都芝1200m,1,0,0,1,1.85,0.75
小林美,函館ダート1000m,3,5,4,20,0.68,0.78
小林美,函館ダート1700m,2,1,1,29,0.19,0.62
小林美,函館ダート2400m,0,0,0,2,0.0,0.0
小林美,函館芝1000m,0,0,0,1,0.0,0.0
小林美,函館芝1200m,4,0,3,32,2.16,0.58
小林美,函館芝1800m,0,0,0,9,0.0,0.0
小林美,函館芝2000m,0,0,2,7,0.0,1.13
小林美,函館芝2600m,0,0,0,1,0.0,0.0
小林美,小倉ダート1000m,3,0,1,18,0.58,0.4
小林美,小倉ダート1700m,0,4,1,25,0.0,0.44
小林美,小倉ダート2400m,0,0,0,1,0.0,0.0
小林美,小倉芝1200m,1,1,0,29,2.36,0.59
小林美,小倉芝1800m,1,0,1,10,0.58,0.39
小林美,小倉芝2000m,0,1,0,11,0.0,0.23
小林美,小倉芝2600m,0,0,0,2,0.0,0.0
小林美,新潟ダート1200m,5,3,3,48,0.87,0.53
小林美,新潟ダート1800m,4,4,4,45,0.76,0.66
小林美,新潟芝1000m,0,2,3,11,0.0,1.25
小林美,新潟芝1200m,0,1,0,9,0.0,0.16
小林美,新潟芝1400m,0,0,0,10,0.0,0.0
小林美,新潟芝1600m,0,0,0,13,0.0,0.0
小林美,新潟芝1800m,1,0,2,12,0.21,0.57
小林美,新潟芝2000m,0,0,2,11,0.0,4.51
小林美,新潟芝2200m,0,0,0,2,0.0,0.0
小林美,新潟芝2400m,0,0,0,4,0.0,0.0
小林美,札幌ダート1000m,2,2,0,9,0.82,0.43
小林美,札幌ダート1700m,2,2,2,20,1.6,0.82
小林美,札幌芝1200m,0,1,1,6,0.0,0.47
小林美,札幌芝1500m,1,2,0,9,0.26,0.5
小林美,札幌芝1800m,0,0,1,4,0.0,0.4
小林美,札幌芝2000m,0,0,0,3,0.0,0.0
小林美,札幌芝2600m,0,0,0,1,0.0,0.0
小林美,東京ダート1400m,0,0,0,8,0.0,0.0
小林美,東京ダート1600m,0,0,0,6,0.0,0.0
小林美,東京ダート2100m,0,0,0,1,0.0,0.0
小林美,東京芝1400m,0,1,0,5,0.0,1.63
小林美,東京芝1600m,0,0,0,5,0.0,0.0
小林美,東京芝1800m,0,0,0,1,0.0,0.0
小林美,東京芝2000m,0,0,0,2,0.0,0.0
小林美,福島ダート1150m,3,3,3,39,0.39,0.94
小林美,福島ダート1700m,3,2,3,41,1.64,0.73
小林美,福島芝1200m,7,1,4,45,0.83,0.52
小林美,福島芝1800m,3,0,2,15,4.88,1.26
小林美,福島芝2000m,1,0,1,11,5.38,1.23
小林美,福島芝2600m,0,0,0,5,0.0,0.0
西谷誠,中京芝3000m,0,1,1,4,0.0,1.13
西谷誠,中京芝3300m,0,0,1,0,0.0,1.8
西谷誠,中山芝2880m,1,1,1,7,1.85,0.59
西谷誠,中山芝3210m,1,0,1,2,2.15,2.52
西谷誠,中山芝3350m,0,1,0,3,0.0,0.38
西谷誠,中山芝3570m,1,0,0,2,0.97,0.53
西谷誠,中山芝4100m,0,1,0,3,0.0,4.28
西谷誠,中山芝4250m,0,1,0,2,0.0,0.43
西谷誠,京都芝2910m,1,0,0,4,2.46,0.52
西谷誠,京都芝3170m,1,0,1,1,1.9,1.4
西谷誠,京都芝3930m,0,1,0,1,0.0,1.0
西谷誠,小倉芝2860m,4,6,7,34,0.57,0.82
西谷誠,小倉芝3390m,1,1,1,6,0.28,0.69
西谷誠,新潟芝2850m,1,0,0,4,0.58,0.22
西谷誠,新潟芝2890m,0,0,1,8,0.0,0.61
西谷誠,新潟芝3250m,0,0,0,4,0.0,0.0
西谷誠,東京芝3000m,0,0,0,5,0.0,0.0
西谷誠,東京芝3100m,0,0,0,1,0.0,0.0
西谷誠,東京芝3110m,1,0,1,6,2.2,0.62
西谷誠,福島芝2750m,0,0,1,2,0.0,0.47
西谷誠,福島芝2770m,0,0,0,2,0.0,0.0
西谷誠,福島芝3350m,0,0,0,1,0.0,0.0
西谷誠,阪神芝2970m,1,0,1,11,0.36,0.22
西谷誠,阪神芝3110m,1,0,0,4,3.64,0.84
西谷誠,阪神芝3140m,1,1,0,6,0.33,0.5
西谷誠,阪神芝3900m,0,0,1,1,0.0,0.7
小林凌,中京ダート1200m,0,0,2,13,0.0,0.63
小林凌,中京ダート1400m,1,1,2,19,4.22,2.21
小林凌,中京ダート1800m,1,0,1,22,0.31,0.37
小林凌,中京ダート1900m,0,0,0,3,0.0,0.0
小林凌,中京芝1200m,0,0,0,5,0.0,0.0
小林凌,中京芝1400m,0,0,1,7,0.0,1.79
小林凌,中京芝1600m,0,0,0,5,0.0,0.0
小林凌,中京芝2000m,1,0,1,3,0.42,1.28
小林凌,中京芝2200m,0,0,0,2,0.0,0.0
小林凌,中山ダート1200m,6,5,5,144,0.38,0.91
小林凌,中山ダート1800m,4,5,6,100,0.73,1.09
小林凌,中山ダート2400m,0,0,0,4,0.0,0.0
小林凌,中山芝1200m,0,0,0,16,0.0,0.0
小林凌,中山芝1600m,0,1,2,27,0.0,0.69
小林凌,中山芝1800m,0,0,0,7,0.0,0.0
小林凌,中山芝2000m,0,0,0,14,0.0,0.0
小林凌,中山芝2200m,0,0,0,4,0.0,0.0
小林凌,函館ダート1000m,6,1,3,30,0.54,0.58
小林凌,函館ダート1700m,1,2,3,31,0.23,1.11
小林凌,函館ダート2400m,0,0,0,1,0.0,0.0
小林凌,函館芝1200m,1,0,0,27,0.22,0.06
小林凌,函館芝1800m,0,0,0,11,0.0,0.0
小林凌,函館芝2000m,0,0,0,6,0.0,0.0
小林凌,函館芝2600m,0,0,0,1,0.0,0.0
小林凌,小倉ダート1000m,4,1,4,49,2.22,0.78
小林凌,小倉ダート1700m,1,5,3,57,0.07,0.61
小林凌,小倉ダート2400m,0,0,0,1,0.0,0.0
小林凌,小倉芝1200m,2,5,7,72,0.28,0.82
小林凌,小倉芝1800m,0,1,1,29,0.0,0.34
小林凌,小倉芝2000m,0,0,0,27,0.0,0.0
小林凌,小倉芝2600m,0,0,0,3,0.0,0.0
小林凌,新潟ダート1200m,2,1,4,52,0.34,0.32
小林凌,新潟ダート1800m,1,3,1,51,0.05,0.24
小林凌,新潟芝1000m,0,0,1,19,0.0,0.27
小林凌,新潟芝1200m,0,0,0,12,0.0,0.0
小林凌,新潟芝1400m,0,1,0,6,0.0,0.63
小林凌,新潟芝1600m,0,0,0,9,0.0,0.0
小林凌,新潟芝1800m,1,0,0,7,2.89,0.72
小林凌,新潟芝2000m,0,0,0,6,0.0,0.0
小林凌,新潟芝2200m,0,0,0,3,0.0,0.0
小林凌,札幌ダート1000m,3,3,2,38,0.55,0.67
小林凌,札幌ダート1700m,3,6,3,81,0.32,0.43
小林凌,札幌ダート2400m,0,0,0,3,0.0,0.0
小林凌,札幌芝1200m,1,0,2,30,0.12,0.41
小林凌,札幌芝1500m,1,0,0,17,0.44,0.11
小林凌,札幌芝1800m,0,0,0,10,0.0,0.0
小林凌,札幌芝2000m,0,0,1,21,0.0,2.39
小林凌,札幌芝2600m,0,0,0,8,0.0,0.0
小林凌,東京ダート1300m,1,1,1,13,0.84,0.71
小林凌,東京ダート1400m,2,1,0,41,1.78,0.45
小林凌,東京ダート1600m,1,1,0,38,0.25,0.1
小林凌,東京ダート2100m,0,0,0,8,0.0,0.0
小林凌,東京芝1400m,0,0,0,18,0.0,0.0
小林凌,東京芝1600m,0,0,1,8,0.0,1.09
小林凌,東京芝1800m,0,0,0,7,0.0,0.0
小林凌,東京芝2000m,0,0,0,3,0.0,0.0
小林凌,東京芝2400m,0,0,1,2,0.0,1.53
小林凌,福島ダート1150m,1,0,3,48,0.07,0.18
小林凌,福島ダート1700m,1,4,2,57,1.13,0.66
小林凌,福島ダート2400m,0,0,0,3,0.0,0.0
小林凌,福島芝1200m,1,2,1,42,0.1,0.55
小林凌,福島芝1800m,0,1,0,12,0.0,0.21
小林凌,福島芝2000m,0,0,1,8,0.0,0.31
小林凌,福島芝2600m,0,0,0,5,0.0,0.0
小林凌,阪神ダート1200m,0,0,0,1,0.0,0.0
坂口,中京芝3000m,1,0,1,4,3.33,2.42
坂口,中京芝3330m,0,0,0,1,0.0,0.0
坂口,中山芝2880m,0,1,1,3,0.0,1.42
坂口,中山芝3200m,0,0,0,1,0.0,0.0
坂口,中山芝3350m,0,0,0,1,0.0,0.0
坂口,京都芝3170m,0,0,0,1,0.0,0.0
坂口,小倉芝2860m,0,0,0,2,0.0,0.0
坂口,新潟芝2850m,1,1,1,6,0.53,0.46
坂口,新潟芝2890m,2,2,0,15,0.99,0.45
坂口,新潟芝3250m,0,0,0,1,0.0,0.0
坂口,東京芝3000m,0,0,1,1,0.0,1.3
坂口,東京芝3110m,0,0,0,1,0.0,0.0
坂口,福島芝2750m,0,0,1,7,0.0,0.39
坂口,福島芝2770m,0,0,1,4,0.0,2.4
坂口,福島芝3380m,0,0,0,1,0.0,0.0
坂口,阪神芝2970m,1,0,0,3,4.83,0.88
キング,中京ダート1200m,0,0,0,1,0.0,0.0
キング,中京ダート1400m,0,0,1,0,0.0,4.0
キング,中京芝1600m,1,0,0,2,4.0,1.23
キング,中京芝2000m,0,1,0,2,0.0,0.47
キング,中山ダート1200m,6,0,3,29,0.49,0.44
キング,中山ダート1800m,6,5,4,47,0.99,0.72
キング,中山ダート2400m,0,0,0,3,0.0,0.0
キング,中山芝1200m,0,1,2,5,0.0,2.61
キング,中山芝1600m,2,2,5,19,0.31,1.01
キング,中山芝1800m,1,2,0,9,0.71,1.21
キング,中山芝2000m,2,1,2,16,0.3,0.51
キング,中山芝2200m,3,0,1,14,1.01,0.44
キング,中山芝2500m,0,1,0,1,0.0,1.15
キング,京都ダート1800m,0,1,0,1,0.0,0.95
キング,京都芝1400m,0,0,0,1,0.0,0.0
キング,京都芝2400m,1,0,0,1,2.2,1.0
キング,新潟ダート1200m,0,1,0,2,0.0,0.47
キング,新潟ダート1800m,0,0,1,3,0.0,1.1
キング,新潟芝1000m,0,0,0,1,0.0,0.0
キング,新潟芝1400m,1,0,0,3,0.8,0.4
キング,新潟芝1600m,2,0,0,4,1.2,0.47
キング,新潟芝1800m,0,0,1,0,0.0,1.6
キング,新潟芝2200m,0,0,0,1,0.0,0.0
キング,札幌ダート1000m,0,0,0,3,0.0,0.0
キング,札幌ダート1700m,4,0,1,13,1.35,0.56
キング,札幌ダート2400m,0,0,0,1,0.0,0.0
キング,札幌芝1200m,1,0,1,6,0.53,0.49
キング,札幌芝1500m,1,0,1,7,0.18,0.26
キング,札幌芝1800m,3,2,0,9,0.56,0.51
キング,札幌芝2000m,1,2,1,10,0.09,0.79
キング,札幌芝2600m,0,0,1,1,0.0,0.6
キング,東京ダート1300m,0,0,0,2,0.0,0.0
キング,東京ダート1400m,1,3,3,24,0.14,0.83
キング,東京ダート1600m,3,3,1,35,0.3,0.27
キング,東京ダート2100m,0,2,0,9,0.0,0.53
キング,東京芝1400m,1,2,1,11,0.27,0.65
キング,東京芝1600m,3,3,1,19,1.67,0.7
キング,東京芝1800m,3,3,2,21,0.58,0.68
キング,東京芝2000m,0,0,0,6,0.0,0.0
キング,東京芝2400m,1,4,1,10,0.43,1.36
キング,東京芝3400m,0,0,0,1,0.0,0.0
キング,阪神ダート1800m,0,0,1,1,0.0,4.45
キング,阪神ダート2000m,0,0,1,0,0.0,5.4
キング,阪神芝1600m,0,0,1,0,0.0,2.3
キング,阪神芝2200m,0,0,1,0,0.0,1.2
泉谷楓,中京ダート1200m,3,4,2,56,0.19,0.42
泉谷楓,中京ダート1400m,3,3,5,69,0.46,0.58
泉谷楓,中京ダート1800m,6,5,4,80,0.52,0.6
泉谷楓,中京ダート1900m,1,1,0,23,1.16,0.41
泉谷楓,中京芝1200m,1,2,0,26,1.37,0.31
泉谷楓,中京芝1400m,0,3,1,31,0.0,0.32
泉谷楓,中京芝1600m,4,3,4,38,1.15,1.12
泉谷楓,中京芝2000m,4,3,2,48,1.63,0.73
泉谷楓,中京芝2200m,0,1,2,16,0.0,0.91
泉谷楓,中山ダート1800m,0,0,0,1,0.0,0.0
泉谷楓,中山芝1200m,0,0,0,1,0.0,0.0
泉谷楓,京都ダート1200m,1,0,1,24,0.17,0.29
泉谷楓,京都ダート1400m,0,0,0,25,0.0,0.0
泉谷楓,京都ダート1800m,1,0,2,41,0.04,0.36
泉谷楓,京都ダート1900m,0,0,0,11,0.0,0.0
泉谷楓,京都芝1200m,0,0,0,9,0.0,0.0
泉谷楓,京都芝1400m,0,0,2,10,0.0,0.47
泉谷楓,京都芝1600m,0,0,1,17,0.0,0.97
泉谷楓,京都芝1800m,0,0,0,13,0.0,0.0
泉谷楓,京都芝2000m,1,0,3,13,4.34,1.04
泉谷楓,京都芝2200m,0,0,0,4,0.0,0.0
泉谷楓,京都芝2400m,0,0,0,4,0.0,0.0
泉谷楓,函館ダート1000m,1,2,2,10,0.14,1.76
泉谷楓,函館ダート1700m,2,3,2,23,3.0,1.22
泉谷楓,函館ダート2400m,0,0,0,2,0.0,0.0
泉谷楓,函館芝1200m,4,2,1,31,0.63,0.41
泉谷楓,函館芝1800m,0,1,0,13,0.0,0.41
泉谷楓,函館芝2000m,0,0,0,9,0.0,0.0
泉谷楓,函館芝2600m,0,0,0,1,0.0,0.0
泉谷楓,小倉ダート1000m,5,1,7,26,0.74,1.1
泉谷楓,小倉ダート1700m,7,9,6,73,0.69,0.77
泉谷楓,小倉ダート2400m,0,0,0,2,0.0,0.0
泉谷楓,小倉芝1200m,4,10,10,103,0.19,0.83
泉谷楓,小倉芝1800m,1,0,4,46,0.16,0.27
泉谷楓,小倉芝2000m,2,4,0,39,0.75,0.97
泉谷楓,小倉芝2600m,0,2,1,9,0.0,0.49
泉谷楓,新潟ダート1200m,2,2,4,42,0.51,0.39
泉谷楓,新潟ダート1800m,8,2,5,56,0.62,0.74
泉谷楓,新潟ダート2500m,0,0,0,1,0.0,0.0
泉谷楓,新潟芝1000m,1,0,0,8,0.49,0.21
泉谷楓,新潟芝1200m,1,0,3,10,0.29,0.55
泉谷楓,新潟芝1400m,0,0,1,3,0.0,0.53
泉谷楓,新潟芝1600m,0,0,1,9,0.0,0.19
泉谷楓,新潟芝1800m,2,3,2,17,1.19,0.78
泉谷楓,新潟芝2000m,0,2,0,15,0.0,0.21
泉谷楓,新潟芝2200m,0,0,0,4,0.0,0.0
泉谷楓,新潟芝2400m,0,1,0,1,0.0,1.0
泉谷楓,札幌ダート1000m,1,3,1,21,0.1,1.04
泉谷楓,札幌ダート1700m,1,0,2,42,0.27,0.23
泉谷楓,札幌ダート2400m,0,0,0,1,0.0,0.0
泉谷楓,札幌芝1000m,0,0,0,1,0.0,0.0
泉谷楓,札幌芝1200m,1,1,3,23,0.27,0.39
泉谷楓,札幌芝1500m,0,0,2,14,0.0,2.5
泉谷楓,札幌芝1800m,0,1,0,11,0.0,0.13
泉谷楓,札幌芝2000m,2,2,0,20,1.7,0.78
泉谷楓,札幌芝2600m,0,1,0,7,0.0,0.4
泉谷楓,東京ダート1300m,0,0,1,1,0.0,0.9
泉谷楓,東京ダート1400m,0,0,0,2,0.0,0.0
泉谷楓,東京ダート1600m,0,0,0,2,0.0,0.0
泉谷楓,東京ダート2100m,0,0,0,1,0.0,0.0
泉谷楓,東京芝1400m,0,0,0,1,0.0,0.0
泉谷楓,東京芝1600m,0,0,0,1,0.0,0.0
泉谷楓,東京芝1800m,0,0,0,2,0.0,0.0
泉谷楓,東京芝2400m,0,0,0,1,0.0,0.0
泉谷楓,福島ダート1150m,1,3,2,14,0.15,0.91
泉谷楓,福島ダート1700m,4,4,2,39,1.23,0.8
泉谷楓,福島ダート2400m,1,0,0,4,0.98,0.36
泉谷楓,福島芝1200m,3,1,4,27,0.38,1.04
泉谷楓,福島芝1800m,1,2,2,19,4.4,1.56
泉谷楓,福島芝2000m,0,2,1,14,0.0,0.38
泉谷楓,福島芝2600m,0,0,0,2,0.0,0.0
泉谷楓,阪神ダート1200m,1,3,5,66,0.07,0.39
泉谷楓,阪神ダート1400m,3,2,3,72,0.24,0.39
泉谷楓,阪神ダート1800m,3,8,4,94,0.13,0.88
泉谷楓,阪神ダート2000m,0,3,1,13,0.0,0.82
泉谷楓,阪神芝1200m,1,4,3,23,0.28,0.76
泉谷楓,阪神芝1400m,3,0,0,33,0.86,0.26
泉谷楓,阪神芝1600m,0,0,4,36,0.0,0.4
泉谷楓,阪神芝1800m,0,0,1,17,0.0,0.2
泉谷楓,阪神芝2000m,1,0,1,22,0.31,0.19
泉谷楓,阪神芝2200m,1,0,0,7,2.25,0.5
泉谷楓,阪神芝2400m,0,1,1,5,0.0,1.64
泉谷楓,阪神芝2600m,1,0,0,2,15.3,3.73
和田竜,中京ダート1200m,3,6,10,72,0.17,0.7
和田竜,中京ダート1400m,4,10,6,99,0.3,0.59
和田竜,中京ダート1800m,9,14,14,147,1.3,0.7
和田竜,中京ダート1900m,2,3,3,46,0.49,0.34
和田竜,中京芝1200m,3,2,3,50,0.4,0.47
和田竜,中京芝1400m,2,4,4,44,0.44,0.43
和田竜,中京芝1600m,4,11,10,72,0.26,0.67
和田竜,中京芝2000m,4,11,16,89,0.27,0.9
和田竜,中京芝2200m,1,5,3,34,0.41,0.5
和田竜,中京芝3000m,0,0,0,1,0.0,0.0
和田竜,中山ダート1200m,0,0,0,15,0.0,0.0
和田竜,中山ダート1800m,3,0,3,25,2.15,1.02
和田竜,中山芝1200m,0,0,0,5,0.0,0.0
和田竜,中山芝1600m,0,1,1,5,0.0,1.07
和田竜,中山芝1800m,0,0,1,6,0.0,0.41
和田竜,中山芝2000m,1,0,0,10,2.39,0.44
和田竜,中山芝2200m,0,0,0,1,0.0,0.0
和田竜,中山芝2500m,0,1,0,3,0.0,0.7
和田竜,京都ダート1200m,8,2,5,66,0.99,0.62
和田竜,京都ダート1400m,4,7,6,74,0.87,0.67
和田竜,京都ダート1800m,7,6,10,120,0.34,0.44
和田竜,京都ダート1900m,2,3,4,30,0.43,0.85
和田竜,京都芝1200m,1,1,4,19,0.21,0.67
和田竜,京都芝1400m,3,4,3,43,2.0,1.21
和田竜,京都芝1600m,6,6,3,69,0.82,0.73
和田竜,京都芝1800m,1,2,1,35,0.08,0.15
和田竜,京都芝2000m,1,7,3,41,0.26,0.53
和田竜,京都芝2200m,1,0,1,16,0.16,0.67
和田竜,京都芝2400m,3,1,4,13,0.51,0.71
和田竜,京都芝3000m,0,0,0,3,0.0,0.0
和田竜,京都芝3200m,0,2,0,3,0.0,1.48
和田竜,函館ダート1000m,0,0,1,0,0.0,2.0
和田竜,函館ダート1700m,1,0,1,6,0.23,0.36
和田竜,函館芝1000m,0,0,0,1,0.0,0.0
和田竜,函館芝1200m,0,0,0,6,0.0,0.0
和田竜,函館芝1800m,1,0,0,5,0.82,0.27
和田竜,函館芝2000m,0,0,0,2,0.0,0.0
和田竜,函館芝2600m,0,0,0,2,0.0,0.0
和田竜,小倉ダート1000m,3,1,3,40,0.39,0.4
和田竜,小倉ダート1700m,6,8,9,101,0.37,0.62
和田竜,小倉芝1200m,4,12,10,124,0.34,0.79
和田竜,小倉芝1800m,8,6,8,67,0.69,0.56
和田竜,小倉芝2000m,3,5,4,58,0.28,0.68
和田竜,小倉芝2600m,1,1,2,10,0.89,0.66
和田竜,新潟ダート1200m,0,1,1,18,0.0,0.77
和田竜,新潟ダート1800m,2,3,2,36,0.29,0.7
和田竜,新潟芝1000m,0,0,0,5,0.0,0.0
和田竜,新潟芝1200m,0,1,0,7,0.0,0.97
和田竜,新潟芝1400m,2,1,2,12,5.29,2.48
和田竜,新潟芝1600m,1,2,1,26,0.08,0.46
和田竜,新潟芝1800m,4,0,2,22,1.76,0.59
和田竜,新潟芝2000m,0,0,1,11,0.0,0.72
和田竜,新潟芝2200m,0,0,2,2,0.0,1.15
和田竜,新潟芝2400m,0,0,1,0,0.0,1.5
和田竜,札幌ダート1000m,0,0,0,4,0.0,0.0
和田竜,札幌ダート1700m,2,2,1,13,0.52,0.55
和田竜,札幌芝1200m,0,2,2,10,0.0,1.19
和田竜,札幌芝1500m,0,1,1,5,0.0,0.83
和田竜,札幌芝1800m,1,0,0,5,1.4,0.48
和田竜,札幌芝2000m,0,0,0,9,0.0,0.0
和田竜,札幌芝2600m,1,1,0,2,0.45,1.02
和田竜,東京ダート1300m,1,0,1,8,0.19,0.3
和田竜,東京ダート1400m,0,1,1,23,0.0,0.22
和田竜,東京ダート1600m,0,2,2,21,0.0,0.38
和田竜,東京ダート2100m,1,1,2,8,3.12,1.53
和田竜,東京芝1400m,0,1,0,12,0.0,0.16
和田竜,東京芝1600m,0,0,0,15,0.0,0.0
和田竜,東京芝1800m,0,0,3,8,0.0,0.95
和田竜,東京芝2000m,1,1,1,11,0.18,1.81
和田竜,東京芝2400m,3,1,0,9,0.97,0.54
和田竜,福島ダート1150m,0,0,0,1,0.0,0.0
和田竜,福島ダート1700m,0,1,0,2,0.0,0.9
和田竜,福島芝1800m,0,1,0,1,0.0,4.55
和田竜,阪神ダート1200m,10,17,16,137,0.39,0.82
和田竜,阪神ダート1400m,9,18,14,183,0.35,0.72
和田竜,阪神ダート1800m,14,26,34,284,0.31,0.54
和田竜,阪神ダート2000m,4,5,2,50,0.59,0.49
和田竜,阪神芝1200m,2,4,4,39,0.31,0.61
和田竜,阪神芝1400m,4,14,9,97,0.14,0.74
和田竜,阪神芝1600m,8,14,9,127,0.52,0.57
和田竜,阪神芝1800m,4,9,8,92,0.13,0.51
和田竜,阪神芝2000m,8,7,4,90,0.47,0.54
和田竜,阪神芝2200m,0,2,1,28,0.0,0.13
和田竜,阪神芝2400m,3,7,4,30,2.51,0.87
和田竜,阪神芝2600m,0,0,2,7,0.0,0.66
和田竜,阪神芝3000m,0,1,0,6,0.0,0.23
和田竜,阪神芝3200m,0,1,0,2,0.0,4.33
上野翔,新潟芝2850m,0,0,0,1,0.0,0.0
上野翔,阪神芝2970m,0,0,0,1,0.0,0.0
服部,中京ダート1200m,0,1,1,19,0.0,0.5
服部,中京ダート1400m,0,0,0,5,0.0,0.0
服部,中京ダート1800m,1,0,1,12,1.31,0.31
服部,中京ダート1900m,0,0,0,6,0.0,0.0
服部,中京芝1200m,1,0,0,3,4.33,0.78
服部,中京芝1400m,0,0,0,4,0.0,0.0
服部,中京芝1600m,0,0,1,6,0.0,3.87
服部,中京芝2000m,0,0,0,7,0.0,0.0
服部,中京芝2200m,0,0,0,2,0.0,0.0
服部,京都ダート1200m,0,0,0,3,0.0,0.0
服部,京都ダート1400m,0,0,0,3,0.0,0.0
服部,京都ダート1800m,0,0,0,9,0.0,0.0
服部,京都ダート1900m,0,0,0,1,0.0,0.0
服部,京都芝1200m,0,0,0,1,0.0,0.0
服部,京都芝1600m,0,0,0,1,0.0,0.0
服部,京都芝1800m,0,0,0,1,0.0,0.0
服部,京都芝2000m,0,0,0,1,0.0,0.0
服部,京都芝2400m,0,0,0,1,0.0,0.0
服部,小倉ダート1000m,0,0,0,10,0.0,0.0
服部,小倉ダート1700m,0,0,0,8,0.0,0.0
服部,小倉ダート2400m,0,0,0,1,0.0,0.0
服部,小倉芝1200m,0,0,0,19,0.0,0.0
服部,小倉芝1800m,0,0,1,5,0.0,5.92
服部,小倉芝2000m,0,0,0,6,0.0,0.0
服部,小倉芝2600m,0,0,0,2,0.0,0.0
服部,新潟ダート1200m,1,0,0,9,3.01,0.84
服部,新潟ダート1800m,0,0,0,4,0.0,0.0
服部,新潟芝1000m,0,1,0,2,0.0,10.6
服部,新潟芝1400m,0,0,0,1,0.0,0.0
服部,新潟芝1800m,0,0,0,2,0.0,0.0
服部,札幌ダート1700m,0,0,0,2,0.0,0.0
服部,東京芝1400m,0,0,0,1,0.0,0.0
服部,東京芝1600m,0,0,0,1,0.0,0.0
服部,福島ダート1150m,0,0,0,1,0.0,0.0
服部,福島ダート1700m,0,0,0,3,0.0,0.0
服部,福島芝1200m,0,0,0,5,0.0,0.0
服部,阪神ダート1200m,0,0,0,26,0.0,0.0
服部,阪神ダート1400m,0,0,1,18,0.0,1.33
服部,阪神ダート1800m,0,1,0,17,0.0,0.22
服部,阪神ダート2000m,0,0,0,5,0.0,0.0
服部,阪神芝1200m,0,0,1,1,0.0,2.55
服部,阪神芝1400m,0,1,0,6,0.0,0.6
服部,阪神芝1600m,0,0,0,9,0.0,0.0
服部,阪神芝2200m,0,0,0,2,0.0,0.0
服部,阪神芝2400m,0,0,0,3,0.0,0.0
藤井勘,中京ダート1200m,0,2,1,16,0.0,0.99
藤井勘,中京ダート1400m,1,0,0,22,0.99,0.17
藤井勘,中京ダート1800m,0,2,4,25,0.0,1.1
藤井勘,中京ダート1900m,0,0,0,11,0.0,0.0
藤井勘,中京芝1200m,1,1,0,12,0.51,2.48
藤井勘,中京芝1400m,0,0,1,12,0.0,0.49
藤井勘,中京芝1600m,1,1,0,9,0.41,0.71
藤井勘,中京芝2000m,0,1,0,15,0.0,0.26
藤井勘,中京芝2200m,0,0,0,3,0.0,0.0
藤井勘,中山ダート1200m,0,0,1,6,0.0,0.24
藤井勘,中山ダート1800m,1,1,0,7,0.7,0.41
藤井勘,中山芝1200m,0,1,0,1,0.0,2.8
藤井勘,中山芝1600m,1,1,0,6,0.68,0.94
藤井勘,中山芝1800m,1,0,0,3,19.82,3.62
藤井勘,京都ダート1200m,0,1,0,11,0.0,1.11
